,id,Cod,Plan,Accion,Actividad,Tipo,Parada,Relevancia,Especialidad,D,S,2S,M,MC,2M,T,SE,8M,A,1.5A,2A,3A,4A,5A,6A,8A,10A,1000,1300,1800,6000,22500,40000,55000,55000C,Verificacion,Trabajo,Observaciones,,False
1616,130,VOM-A13,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE (LBD),LIMPIAR,Limpieza general del volante,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Filtrado aceite Reductor,,,
1617,131,VOM-A14,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE (LBD),VERIFICAR,Inspeccion visual de la pista de frenado,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Filtrado aceite Reductor,,,
1618,132,VOM-A15,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE (LBD),VERIFICAR,Verificar que no exista exceso de grasa en las cavidades del volante,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Filtrado aceite Reductor,,,
1619,133,VOM-A16,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE (LBD),VERIFICAR,Verificar lubricante en los depositos,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Filtrado aceite Reductor,,,
1620,134,VOM-A17,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE (LBD),REVISAR,Inspección de los elementos visibles del volante END(Durante el cambio de rodamientos),Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,END acoplamiento volante,,,
1621,18,VOM1,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),,,Plan,,,,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,
1622,135,VOM-A18,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),VERIFICAR,Verificar el giro axial y concéntrico. Inspeccion visual,Actividad,FALSE,MEDIA,OPERATIVA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspección Diaria,,,
1623,136,VOM-A19,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),LIMPIAR,Limpieza de la pista de frenado SUP/INF  e inspeccion visual de oxidaciones,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
1624,137,VOM-A20,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Centrado de la garganta del bandaje superior del cable ± 5 mm,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1625,166,31,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Registrar la medida del centrado superior  del bandaje superior en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1626,167,32,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Registrar la medida del centrado inferior del bandaje superior en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1627,138,VOM-A21,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Centrado de la garganta del bandaje inferior del cable ± 5 mm,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1628,169,33,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Registrar la medida del centrado superior del bandaje inferior en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1629,170,34,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Registrar la medida del centrado inferior del bandaje inferior en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1630,139,VOM-A22,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Profundidad de garganta superior del bandaje (Máx. 24 mm).,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1631,172,35,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Registrar la medida de la profundiad bandaje superior en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1632,140,VOM-A23,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Profundidad de garganta inferior del bandaje (Máx. 24 mm).,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1633,174,36,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Registrar la medida de la profundiad bandaje inferior en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1634,141,VOM-A24,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,"El desgaste máximo admisible de la garganta del bandaje superior""Vmax"" (Max. 5 mm)",Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1635,176,37,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Resgistro de la medida del desgaste en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1636,142,VOM-A25,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,"El desgaste máximo admisible de la garganta del bandaje inferior""Vmax"" (Max. 5 mm)",Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1637,178,38,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Resgistro de la medida del desgaste en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1638,143,VOM-A26,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),VERIFICAR,Correcto asiento del bandaje de la garganta superior en el perfil de acero del volante.,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1639,144,VOM-A27,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),VERIFICAR,Correcto asiento del bandaje de la garganta inferior en el perfil de acero del volante.,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1640,145,VOM-A06,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Medir la abertura del bandaje en la garganta del volante,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1641,151,39,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Resgistro de la medida de la abertura garganta superior en [cm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1642,151,40,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MEDIR,Resgistro de la medida de la abertura garganta inferior en [cm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1643,146,VOM-A28,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),MONITORIZAR,Inspecciones SPM,Actividad,FALSE,MEDIA,BASADA EN CONDICION,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Bimensual,,,
1644,147,VOM-A30,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),VERIFICAR,Correcto apriete de tornillería (visualización de marcas).,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
1645,148,VOM-A31,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),VERIFICAR,"Estado general del equipo en cuanto a deformaciones, cordones de soldadura, desprendimiento de pintura, oxidación.",Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
1646,149,VOM-A32,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),VERIFICAR,La posición del rascahielos garganta superior (Distancia de garganta: 3-5 mm),Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
1647,150,VOM-A34,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),AJUSTAR,"Apriete de tornilleria de volante (Verificar marcas, reapretar con dinamometrica si es necesario)",Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
1648,151,VOM-A35,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),LIMPIAR,Limpieza general del volante,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Filtrado aceite Reductor,,,
1649,152,VOM-A36,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),VERIFICAR,Inspeccion visual de la pista de frenado,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Filtrado aceite Reductor,,,
1650,153,VOM-A37,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),VERIFICAR,Verificar que no exista exceso de grasa en las cavidades del volante,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Filtrado aceite Reductor,,,
1651,154,VOM-A38,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),VERIFICAR,Verificar lubricante en los depositos,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Filtrado aceite Reductor,,,
1652,155,VOM-A39,ESTRUCTURA Y REVESTIMIENTO DE VOLANTE DOBLE GARGANTA (LBD),REVISAR,Inspección de los elementos visibles del volante END(Durante el cambio de rodamientos),Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,END acoplamiento volante,,,
1653,19,VOM2,CONTROL DE VOLANTE (LBD),,,Plan,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
1654,156,VOM-A40,CONTROL DE VOLANTE (LBD),VERIFICAR,"Si el dispositivo de seguridad, está en su posición correcta, Posicion de Volante",Actividad,TRUE,ALTA,ELECTROMECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
1655,157,VOM-A41,CONTROL DE VOLANTE (LBD),VERIFICAR,"El estado exterior del dispositivo de control, Posicion de Volante",Actividad,TRUE,MEDIA,ELECTROMECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
1656,158,VOM-A42,CONTROL DE VOLANTE (LBD),PROBAR,"Correcto funcionamiento (Accionar Seguridad), Posicion de Volante",Actividad,TRUE,MEDIA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
1657,159,VOM-A43,CONTROL DE VOLANTE (LBD),VERIFICAR,"Si el dispositivo de seguridad, está en su posición correcta, Torcion de Volante",Actividad,TRUE,ALTA,ELECTROMECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
1658,160,VOM-A44,CONTROL DE VOLANTE (LBD),VERIFICAR,"El estado exterior del dispositivo de control, Torcion de Volante",Actividad,TRUE,MEDIA,ELECTROMECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
1659,161,VOM-A45,CONTROL DE VOLANTE (LBD),PROBAR,"Correcto funcionamiento (Accionar Seguridad), Torcion de Volante",Actividad,TRUE,MEDIA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
1660,162,VOM-A46,CONTROL DE VOLANTE (LBD),VERIFICAR,"Verificacion del cableado y conexiones de la seguridad, Posicion de Volante",Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
1661,163,VOM-A47,CONTROL DE VOLANTE (LBD),VERIFICAR,"Verificacion del cableado y conexiones de la seguridad, Torcion de Volante",Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
1662,20,APVO,APOYO VOLANTE (LBD),,,Plan,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
1663,164,VOM-A48,APOYO VOLANTE (LBD),LUBRICAR,Rodamientos principales ,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Filtrado aceite Reductor,,,
1664,165,VOM-A49,APOYO VOLANTE (LBD),LUBRICAR,Rodamientos auxiliares,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Lubricacion Rodamientos auxiliares,,,
1665,21,MTR,MOTOR TERMICO (LBD),,,Plan,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
1666,166,MTR-A01,MOTOR TERMICO (LBD),VERIFICAR,Fugas en los alrededores del motor,Actividad,FALSE,MEDIA,OPERATIVA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspección Diaria,,,
1667,167,MTR-A02,MOTOR TERMICO (LBD),PROBAR,"Probar el encendido del motor termico a maximo 1500 rpm, durante 10 minutos (hasta que recircule el refrigerante)",Actividad,FALSE,MEDIA,OPERATIVA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
1668,168,MTR-A03,MOTOR TERMICO (LBD),VERIFICAR,Nivel de combustible ,Actividad,FALSE,BAJA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
1669,169,MTR-A04,MOTOR TERMICO (LBD),MEDIR,Tensión de la bateria sin carga (cargador desconectado),Actividad,FALSE,ALTA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
1670,170,MTR-A05,MOTOR TERMICO (LBD),VERIFICAR,Nivel de aceite dentro el rango,Actividad,FALSE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
1671,171,MTR-A06,MOTOR TERMICO (LBD),VERIFICAR,Nivel de refrigerante,Actividad,FALSE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
